File Name,Generated Caption
image.1151.jpg,a little girl in a blue shirt is sitting on a tree
image.11511.jpg,a girl in a red dress is walking through a large tree
image.11513.jpg,a man in a black shirt is standing in front of a man in a red shirt
image.11514.jpg,a bird in a red shirt is standing in a field of a building
image.11515.jpg,a man sits on a bench with a black and white dog
image.11516.jpg,a man and a woman are standing on a bed
image.11517.jpg,a man wearing a white shirt and a white shirt is sitting on a bench
image.11518.jpg,a young boy in a red shirt is climbing a tree
image.11519.jpg,a man is standing in a field of a large building
image.1152.jpg,a man is climbing a rock
image.11520.jpg,a woman in a red dress is playing with a red and white balloon
image.11521.jpg,a man and a woman are sitting on a bed
image.11522.jpg,a person in a yellow shirt is walking through a wooded area
image.11523.jpg,a man in a black shirt is standing in front of a large tree
image.11524.jpg,a man in a blue shirt is standing in a parade
image.11525.jpg,a dog is running through the grass
image.11526.jpg,a dog sled in the snow
image.11527.jpg,a young boy with a blue shirt and a blue shirt and a blue shirt
image.11528.jpg,a bird with a white bird in its mouth
image.11529.jpg,a man in a black and white shirt is standing in front of a white and white umbrella
image.1153.jpg,a man in a red jacket and a red hat is standing next to a man in a red jacket
image.11530.jpg,a girl in a red dress is playing with a red toy
image.11531.jpg,a brown dog is standing in front of a red and white dog
image.11532.jpg,a dog is standing in a field of flowers
image.11533.jpg,a man and a woman are standing in a field
image.11534.jpg,a man is standing on a rocky mountain
image.11535.jpg,a man in a blue shirt is playing on a basketball court
image.11536.jpg,a man is sitting in a microphone at a table with a man in a white shirt
image.11537.jpg,a child is standing in a field of a colorful balloon
image.11538.jpg,a woman in a white dress is standing in a field of a large tree
image.11539.jpg,a man is standing in front of a large building
image.1154.jpg,a girl in a red dress is walking through a field
image.11540.jpg,a man in a blue shirt is standing in front of a large building
image.11541.jpg,a young girl is standing in front of a tree
image.11542.jpg,a man is standing in a field of a crowd
image.11544.jpg,a man in a blue shirt is standing in a green room with a red and white and white dog
image.11545.jpg,a small child is standing on a beach
image.11546.jpg,a young girl is eating a large white and white and white and white and white hair
image.11547.jpg,a group of people are standing in front of a large building
image.11548.jpg,a man in a red shirt is standing on a rock with a red and white face
image.11549.jpg,a boy with a red shirt is eating a large tree
image.1155.jpg,a man and a woman are sitting on a bench
image.11551.jpg,a man is standing on a dirt road
image.11552.jpg,a man in a white shirt is standing in front of a man in a white shirt
image.11553.jpg,a man is playing with a fire
image.11554.jpg,a young boy is playing with a toy in a green dress
image.11555.jpg,a crowd of people are gathered in a city
image.11557.jpg,a man is standing in a pool with a large white and white dog
image.11558.jpg,a group of people are sitting on a beach with a large group of people are standing on the beach
image.11559.jpg,a man with a white shirt is sitting on a bed
image.1156.jpg,a person is standing on a dock at the water
image.11560.jpg,a group of people are sitting on a bench
image.11561.jpg,a dog is standing in a field of flowers
image.11565.jpg,a small black and white dog is standing on a red blanket
image.11566.jpg,a woman in a black shirt and a black hat is standing in front of a crowd
image.11567.jpg,a small boy is sitting on a bed
image.11568.jpg,a man in a red shirt is playing a guitar
image.11569.jpg,a dog is running through a field
image.1157.jpg,a young boy in a blue shirt is playing in a pool
image.11570.jpg,a person is sitting on a bridge in a forest
image.11571.jpg,a man with a black shirt is sitting on a bench
image.11572.jpg,a bird in a red and white wings is flying through the water
image.11573.jpg,people are standing in front of a building
image.11574.jpg,FAILED
image.11575.jpg,a white bird is standing in the air
image.11576.jpg,a small girl is standing in a swimming pool
image.11577.jpg,a girl in a red dress is walking through a large tree
image.11578.jpg,a man and a woman are walking along a bridge
image.11579.jpg,a child is standing in a tree
image.1158.jpg,a man and a woman are sitting on a rock
image.11584.jpg,a young girl is sitting in a blue and blue and blue shirt
image.11585.jpg,a man is sitting on a bed with a red and white dog
image.11586.jpg,a person is riding a large tree in the woods
image.11587.jpg,FAILED
image.11588.jpg,a little boy is standing in a field of leaves
image.11589.jpg,a dog is running through a field
image.1159.jpg,a man in a blue shirt is playing in a large blue room
image.11590.jpg,a man is standing in a white and white and white dog
image.11591.jpg,a man is sitting on a bench with a woman in a blue shirt and a white shirt
image.11592.jpg,a young boy is standing in a field of leaves
image.11593.jpg,a man is sitting in a black and white car
image.11594.jpg,a black and white dog is standing on a bed
image.11595.jpg,a baseball player in a white uniform is playing with a baseball
image.11596.jpg,a man in a red shirt is standing on a rock
image.11599.jpg,a little girl is sitting on a tree with a tree
image.116.jpg,a dog is running through a field
image.1160.jpg,a man with a blue shirt is sitting on a table with a blue shirt
image.11600.jpg,a black and black dog is standing in front of a red car
image.11601.jpg,a man is standing in front of a large tree
image.11602.jpg,a man in a red shirt is climbing a rock
image.11603.jpg,a group of people are sitting in a green shirt and a large tree in the air
image.11604.jpg,a man is standing on a bed with a white and white dog
image.11605.jpg,a white dog is standing on a red and white and white dog
image.11606.jpg,a little boy is sitting on a blue and white and white and white and white and white dog
image.11607.jpg,a man in a black shirt is sitting in a subway
image.11608.jpg,a man sits on a bench with a black and white dog
image.11609.jpg,a small boy is standing in a field of a large tree
image.1161.jpg,a little girl is eating a large large water
image.11610.jpg,a person is standing on a rock in front of a tree
image.11612.jpg,a white and white dog is jumping over a tree
image.11613.jpg,a man in a red shirt is standing in front of a large tree
image.11614.jpg,a white dog is standing in the water
image.11615.jpg,a little girl is standing in a field of a tree
image.11616.jpg,a woman in a red dress is standing in front of a large crowd
image.11617.jpg,a woman in a red dress is standing in front of a crowd
image.11618.jpg,a man and a woman are standing in front of a building
image.11619.jpg,a person in a red coat is standing in front of a tree
image.1162.jpg,a man is sitting on a subway
image.11623.jpg,a black and white dog is playing with a red and white toy
image.11624.jpg,a young girl in a red shirt is standing on a wooden fence
image.11625.jpg,a woman with a white shirt is standing in front of a white and white dog
image.11626.jpg,a man in a white shirt is playing a guitar
image.11627.jpg,a bird in a white and white bird is flying over a large body of water
image.11628.jpg,a man is standing in front of a large building
image.1163.jpg,a man and a woman are sitting on a rock
image.11630.jpg,a little boy is standing in the snow
image.11631.jpg,a white dog is standing on the water
image.11632.jpg,a group of children are sitting in a bed
image.11633.jpg,a small dog is sitting on a wooden bench
image.11634.jpg,a group of people are sitting on a line of a large line of a large group of people
image.11635.jpg,a man is sitting on a red and white and white and white and white and white dog
